type,capacity,name,price,score,avg_review,reviews_count
Hotel,96.0,Casual Ilbira Granada,US$972,"8.7
Scored 8.7",Excellent,409
Hotel,96.0,Crisol Guadalupe,US$947,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,96.0,Eurostars Puerta Real,"US$1,593","8.9
Scored 8.9",Excellent,"4,056"
Apartamentos,90.0,Centrico y espacioso. Parking gratuito.,US$415,"8.1
Scored 8.1",Very Good,12
Apartamentos,90.0,APARTAMENTO GRANADA CENTRO,US$326,"8.2
Scored 8.2",Very Good,57
Apartamentos,90.0,Neptuno Deluxe,US$402,"9.5
Scored 9.5",Exceptional,55
Apartamentos,90.0,Apartamento Albaycin Granada,US$309,"8.8
Scored 8.8",Excellent,261
Apartamentos,90.0,Large family home in Albaicin Center,US$456,-,-,-
Apartamentos,90.0,tuGuest Maria Luisa Apartment,US$578,"9.0
Scored 9.0",Wonderful,2
Apartamentos,90.0,Magdalena Apartament,US$489,"10
Scored 10",Exceptional,2
Apartamentos,90.0,Genteel Home Campo del Príncipe,US$490,"8.7
Scored 8.7",Excellent,425
Apartamentos,90.0,Apartamento Recogidas 39,US$426,"7.6
Scored 7.6",Good,54
Apartamentos,90.0,Zahira Suites,US$357,"6.9
Scored 6.9",Review score,242
Apartamentos,90.0,Apartamento Góngora,US$486,"8.8
Scored 8.8",Excellent,48
Apartamentos,90.0,tuGuest Gran Via 42 Apartment,US$683,"7.9
Scored 7.9",Good,69
Apartamentos,90.0,tuGuest Lope de Vega Apartment,US$570,"7.9
Scored 7.9",Good,54
Apartamentos,90.0,Piso en Palacio Quinta Alegre,US$342,"8.8
Scored 8.8",Excellent,37
Apartamentos,90.0,Genteel Home Ático Gran Capitán,US$680,"8.6
Scored 8.6",Excellent,39
Apartamentos,90.0,FAMILY CATEDRAL CENTRO,US$548,"8.2
Scored 8.2",Very Good,54
Apartamentos,90.0,Casita a la luz de la Alhambra II,US$445,"8.6
Scored 8.6",Excellent,72
Apartamentos,90.0,tuGuest Violeta's Home,US$554,"8.7
Scored 8.7",Excellent,111
Apartamentos,90.0,Genteel Home Lope de Vega,US$673,"9.5
Scored 9.5",Exceptional,8
Apartamentos,90.0,Genteel Home Piedra Santa,US$565,"8.8
Scored 8.8",Excellent,52
Apartamentos,90.0,Riad Puertas del Albaicín,US$467,"7.4
Scored 7.4",Good,423
Apartamentos,90.0,Carmen de la Lana,US$762,"9.6
Scored 9.6",Exceptional,136
Apartamentos,90.0,Casa Pasiegas,US$746,"10
Scored 10",Exceptional,3
Apartamentos,90.0,Ibericabeds Albaicín,US$495,"8.3
Scored 8.3",Very Good,108
Apartamentos,90.0,CASA LA TONÁ,US$665,"8.5
Scored 8.5",Very Good,51
Hotel,97.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,97.0,Presidente,US$573,"7.7
Scored 7.7",Good,"1,332"
Hotel,97.0,Gran Hotel Luna de Granada,"US$1,075","8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Elvira Suites,"US$1,108","8.9
Scored 8.9",Excellent,778
Hotel,97.0,BiBo Suites San Agustín,US$705,"9.4
Scored 9.4",Wonderful,944
Hotel,97.0,Apartamentos Granata,US$733,"8.7
Scored 8.7",Excellent,308
Hotel,97.0,Porcel Alixares,"US$1,565","8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,Hotel Macià Real De La Alhambra,US$682,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,97.0,Sercotel Granada Suites,"US$1,334","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,97.0,Suites Gran Vía 44,US$903,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,97.0,Hotel Macià Cóndor,US$786,"7.7
Scored 7.7",Good,"1,834"
Hotel,97.0,Allegro Granada,US$960,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,97.0,Porcel Sabica,"US$1,863","8.3
Scored 8.3",Very Good,"4,415"
Hotel,97.0,Hotel Saray,"US$1,531","8.4
Scored 8.4",Very Good,"9,655"
Hotel,97.0,Casual Ilbira Granada,"US$1,240","8.7
Scored 8.7",Excellent,409
Hotel,97.0,Hotel Universal,US$614,"7.8
Scored 7.8",Good,"4,590"
Hotel,97.0,Áurea Washington Irving by Eurostars Hotel Company,"US$3,240","8.9
Scored 8.9",Excellent,"2,629"
Hotel,97.0,Exe Triunfo Granada,"US$1,384","8.0
Scored 8.0",Very Good,"2,728"
Hotel,97.0,Hospes Palacio de los Patos,"US$6,925","8.6
Scored 8.6",Excellent,"1,276"
Hotel,97.0,Bubaqia House - Suites Boutique,"US$1,356","9.8
Scored 9.8",Exceptional,17
Hotel,97.0,Hotel Casa Palacete Tablas,"US$1,694","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Alhambra Palace Hotel,"US$4,147","8.7
Scored 8.7",Excellent,"1,489"
Hotel,97.0,Gala Placida 1923,US$635,"7.0
Scored 7.0",Good,"4,005"
Hotel,97.0,Hotel Los Girasoles,US$645,"7.2
Scored 7.2",Good,74
Hotel,97.0,YIT Casablanca,US$961,"7.5
Scored 7.5",Good,"3,853"
Apartamentos,87.0,Centrico y espacioso. Parking gratuito.,US$415,"8.1
Scored 8.1",Very Good,12
Apartamentos,87.0,APARTAMENTO GRANADA CENTRO,US$326,"8.2
Scored 8.2",Very Good,57
Apartamentos,87.0,Neptuno Deluxe,US$402,"9.5
Scored 9.5",Exceptional,55
Apartamentos,87.0,tuGuest Maria Luisa Apartment,US$578,"9.0
Scored 9.0",Wonderful,2
Apartamentos,87.0,Magdalena Apartament,US$489,"10
Scored 10",Exceptional,2
Apartamentos,87.0,Casa DAURO,US$717,"9.9
Scored 9.9",Exceptional,7
Apartamentos,87.0,Genteel Home Campo del Príncipe,US$490,"8.7
Scored 8.7",Excellent,425
Apartamentos,87.0,Casita a la luz de la Alhambra II,US$445,"8.6
Scored 8.6",Excellent,72
Apartamentos,87.0,Genteel Home Lope de Vega,US$673,"9.5
Scored 9.5",Exceptional,8
Apartamentos,87.0,POWER HOME,US$608,"8.8
Scored 8.8",Excellent,43
Apartamentos,87.0,GLORIA SUITES,US$465,"7.9
Scored 7.9",Good,455
Apartamentos,87.0,tuGuest Gran Via 42 Apartment,US$730,"7.9
Scored 7.9",Good,69
Apartamentos,87.0,Casa Naranjos de San Matías,US$914,"8.8
Scored 8.8",Excellent,93
Apartamentos,87.0,Piso en Palacio Quinta Alegre,US$342,"8.8
Scored 8.8",Excellent,37
Apartamentos,87.0,Apartamento Góngora,US$516,"8.8
Scored 8.8",Excellent,48
Apartamentos,87.0,Large family home in Albaicin Center,US$603,-,-,-
Apartamentos,87.0,Siloe Plaza,US$802,"7.8
Scored 7.8",Good,743
Apartamentos,87.0,FAMILY CATEDRAL CENTRO,US$548,"8.2
Scored 8.2",Very Good,54
Apartamentos,87.0,Genteel Home Ático Gran Capitán,US$680,"8.6
Scored 8.6",Excellent,39
Apartamentos,87.0,Alto house edificio completo,US$676,"7.0
Scored 7.0",Good,3
Apartamentos,87.0,Casa Pasiegas,US$746,"10
Scored 10",Exceptional,3
Apartamentos,87.0,Genteel Home Martinez Campos,US$639,"9.6
Scored 9.6",Exceptional,38
Apartamentos,87.0,Carmen Vistas de la Alhambra,US$548,"7.7
Scored 7.7",Good,932
Apartamentos,87.0,tuGuest Pool House Albaicin,US$731,"8.0
Scored 8.0",Very Good,79
Apartamentos,87.0,tuGuest Lope de Vega Apartment,US$622,"7.9
Scored 7.9",Good,54
Hotel,96.0,Apartamento Buensuceso 46 VFTGR04774,US$489,"8.4
Scored 8.4",Very Good,44
Hotel,96.0,Gran Hotel Luna de Granada,"US$1,147","8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Elvira Suites,"US$1,303","8.9
Scored 8.9",Excellent,778
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,694","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,BiBo Suites San Agustín,US$772,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Sercotel Granada Suites,"US$1,334","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,96.0,YIT Casablanca,US$755,"7.5
Scored 7.5",Good,"3,853"
Hotel,96.0,Apartamentos Granata,US$860,"8.7
Scored 8.7",Excellent,308
Hotel,96.0,Hotel Mercader de Sedas,"US$1,243","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Suites Gran Vía 44,"US$1,197","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,96.0,Casual Ilbira Granada,"US$1,240","8.7
Scored 8.7",Excellent,409
Hotel,96.0,Áurea Washington Irving by Eurostars Hotel Company,"US$3,306","8.9
Scored 8.9",Excellent,"2,629"
Hotel,96.0,Alhambra Palace Hotel,"US$4,147","8.7
Scored 8.7",Excellent,"1,489"
Hotel,96.0,Hospes Palacio de los Patos,"US$6,925","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,356","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Presidente,US$821,"7.7
Scored 7.7",Good,"1,332"
Hotel,96.0,Hotel Monasterio Granada - Adults Only,US$554,"6.9
Scored 6.9",Review score,"3,944"
Hotel,96.0,Porcel Navas,"US$1,447","8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Abadía Hotel,US$954,"8.5
Scored 8.5",Very Good,"4,220"
Hotel,96.0,Hotel Los Girasoles,US$689,"7.2
Scored 7.2",Good,74
Hotel,96.0,Porcel Alixares,"US$1,074","8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$837,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Hotel Macià Cóndor,"US$1,033","7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Las Nieves,"US$1,085","8.4
Scored 8.4",Very Good,"2,349"
Hotel,96.0,Allegro Granada,"US$1,126","8.6
Scored 8.6",Excellent,"4,142"
Apartamentos,85.0,GLORIA SUITES,US$403,"7.9
Scored 7.9",Good,455
Apartamentos,85.0,ISA Granada,US$416,"8.6
Scored 8.6",Excellent,"2,580"
Apartamentos,85.0,"Palacete 1620, Premium Suites, Only adults",US$632,"9.3
Scored 9.3",Wonderful,784
Apartamentos,85.0,Apartamentos Luna Suites Granada,US$366,"9.2
Scored 9.2",Wonderful,74
Apartamentos,85.0,tuGuest San Gil Apartments,US$522,"8.9
Scored 8.9",Excellent,295
Apartamentos,85.0,Aile Granada,US$359,"8.1
Scored 8.1",Very Good,23
Apartamentos,85.0,Siloe Plaza,US$562,"7.8
Scored 7.8",Good,743
Apartamentos,85.0,C&V Apartamentos - Horno de Marina,US$400,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,85.0,Apartamentos Turísticos Centro,US$406,"8.7
Scored 8.7",Excellent,307
Apartamentos,85.0,Patio Zahorí Granada Centro,US$426,"9.1
Scored 9.1",Wonderful,71
Apartamentos,85.0,Patio San Jerónimo Casa de Arte,US$521,"9.3
Scored 9.3",Wonderful,111
Apartamentos,85.0,Holidays2Granada Centro con Terraza-solarium,US$443,"7.8
Scored 7.8",Good,517
Apartamentos,85.0,Central Deluxe Apartments by Apolo Homes,US$870,"9.0
Scored 9.0",Wonderful,119
Apartamentos,85.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$599,"9.5
Scored 9.5",Exceptional,464
Apartamentos,85.0,Apartamentos Turísticos San Matías,US$464,"9.0
Scored 9.0",Wonderful,481
Apartamentos,85.0,Urban Suites Granada,US$407,"8.1
Scored 8.1",Very Good,362
Apartamentos,85.0,tuGuest Plaza Nueva Apartment,US$417,"7.8
Scored 7.8",Good,51
Apartamentos,85.0,Mosaiko Homes Catedral Granada,US$711,"9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,85.0,Apartamentos Correo Viejo de Granada,US$902,"8.5
Scored 8.5",Very Good,805
Apartamentos,85.0,Apartamentos Inside Paseo de los Tristes,US$489,"8.5
Scored 8.5",Very Good,456
Apartamentos,85.0,PATIO de SOMBRA · Urban Suites,US$492,"9.3
Scored 9.3",Wonderful,19
Apartamentos,85.0,Palacio Dorobe,US$414,"8.2
Scored 8.2",Very Good,212
Apartamentos,85.0,Apartamentos de Isabella,US$429,"8.5
Scored 8.5",Very Good,863
Apartamentos,85.0,SANTA PAULA CENTRO JUNTO CATEDRAL center,US$319,"7.0
Scored 7.0",Good,51
Apartamentos,85.0,La casa del Sacristán.,US$334,"8.9
Scored 8.9",Excellent,105
Hotel,96.0,Boutique Hotel Luna Granada Centro,US$676,"9.1
Scored 9.1",Wonderful,"1,037"
Hotel,96.0,Hotel Casa 1800 Granada,"US$1,092","8.8
Scored 8.8",Excellent,"1,386"
Hotel,96.0,Hotel Monasterio Granada - Adults Only,US$282,"6.9
Scored 6.9",Review score,"3,944"
Hotel,96.0,Hotel Macià Monasterio de los Basilios,US$414,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,96.0,Hotel Los Girasoles,US$332,"7.2
Scored 7.2",Good,74
Hotel,96.0,Porcel Alixares,US$386,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,US$724,"9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$362,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Abadía Hotel,US$396,"8.5
Scored 8.5",Very Good,"4,220"
Hotel,96.0,Crisol Guadalupe,US$445,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,96.0,Hotel Plaza Nueva,US$497,"8.3
Scored 8.3",Very Good,"2,524"
Hotel,96.0,Hotel Cedran,US$337,"7.8
Scored 7.8",Good,"2,088"
Hotel,96.0,Hotel Colón Centro,US$712,"8.4
Scored 8.4",Very Good,"2,435"
Hotel,96.0,Gran Hotel Luna de Granada,US$470,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Exe Triunfo Granada,US$464,"8.0
Scored 8.0",Very Good,"2,728"
Hotel,96.0,Hotel Boutique Puerta de las Granadas,US$488,"8.7
Scored 8.7",Excellent,"1,612"
Hotel,96.0,Catalonia Granada,US$497,"8.9
Scored 8.9",Excellent,"4,054"
Hotel,96.0,Porcel Navas,US$557,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Hotel Macià Cóndor,US$399,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,BiBo Suites San Agustín,US$435,"9.4
Scored 9.4",Wonderful,944
Hotel,96.0,Las Nieves,US$438,"8.4
Scored 8.4",Very Good,"2,349"
Hotel,96.0,Hotel Saray,US$588,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,96.0,Allegro Granada,US$382,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,96.0,Casual Ilbira Granada,US$544,"8.7
Scored 8.7",Excellent,409
Hotel,96.0,Hotel La Casa de Los Mosaicos,US$665,"8.4
Scored 8.4",Very Good,"2,042"
Hotel,96.0,Vincci Albayzin,US$806,"8.5
Scored 8.5",Very Good,"5,360"
Apartamentos,87.0,GLORIA SUITES,US$403,"7.9
Scored 7.9",Good,455
Apartamentos,87.0,Nest Flats Granada,US$416,"8.5
Scored 8.5",Very Good,"1,710"
Apartamentos,87.0,Siloe Plaza,US$562,"7.8
Scored 7.8",Good,743
Apartamentos,87.0,Mirador Alhambra - 2 Private Terraces - Wifi -,US$543,"8.7
Scored 8.7",Excellent,65
Apartamentos,87.0,BnS Dauro Suites,US$509,"9.1
Scored 9.1",Wonderful,229
Apartamentos,87.0,ISA Granada,US$614,"8.6
Scored 8.6",Excellent,"2,580"
Apartamentos,87.0,Apartamentos Montesclaros,US$493,"8.9
Scored 8.9",Excellent,665
Apartamentos,87.0,Apartamentos Turísticos Centro,US$478,"8.7
Scored 8.7",Excellent,307
Apartamentos,87.0,HNN GRANADA,US$576,"9.7
Scored 9.7",Exceptional,473
Apartamentos,87.0,Apartamentos Turísticos San Matías,US$464,"9.0
Scored 9.0",Wonderful,481
Apartamentos,87.0,Chezmoihomes Plaza Nueva Luxury,US$672,"8.5
Scored 8.5",Very Good,76
Apartamentos,87.0,Apartamentos Reyes Católicos,US$554,"8.9
Scored 8.9",Excellent,"1,322"
Apartamentos,87.0,IMEDA Apartamentos Piedra Santa,US$504,"8.9
Scored 8.9",Excellent,91
Apartamentos,87.0,BiBo Suites Gran Vía,US$632,"9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,87.0,Patio San Jerónimo Casa de Arte,US$586,"9.3
Scored 9.3",Wonderful,111
Apartamentos,87.0,Be Free Granada,US$439,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,87.0,Mesones 54,US$537,"8.9
Scored 8.9",Excellent,518
Apartamentos,87.0,Mosaiko Homes Catedral Granada,US$776,"9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,87.0,C&V Apartamentos - Horno de Marina,US$444,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,87.0,CALM SUITES Molino Corteza del Carmen,US$720,"9.3
Scored 9.3",Wonderful,887
Apartamentos,87.0,Patio Zahorí Granada Centro,US$576,"9.1
Scored 9.1",Wonderful,71
Apartamentos,87.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$694,"9.5
Scored 9.5",Exceptional,464
Apartamentos,87.0,Apartamentos Royal Urban Granada,US$468,"7.2
Scored 7.2",Good,48
Apartamentos,87.0,Palacio Cabrera - Lillo,US$719,"9.1
Scored 9.1",Wonderful,"2,374"
Apartamentos,87.0,Apartamentos Luna Suites Granada,US$668,"9.2
Scored 9.2",Wonderful,74
Hotel,97.0,Gran Hotel Luna de Granada,US$693,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Hotel Casa 1800 Granada,"US$2,392","8.8
Scored 8.8",Excellent,"1,386"
Hotel,97.0,Sercotel Granada Suites,US$776,"9.2
Scored 9.2",Wonderful,"1,849"
Hotel,97.0,Porcel Alixares,US$643,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,BiBo Suites San Agustín,US$484,"9.4
Scored 9.4",Wonderful,944
Hotel,97.0,Hotel Macià Cóndor,US$502,"7.7
Scored 7.7",Good,"1,834"
Hotel,97.0,Porcel Navas,US$928,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,97.0,Hotel Saray,US$820,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,97.0,Suites Gran Vía 44,US$590,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,97.0,Porcel Sabica,US$733,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,97.0,Exe Triunfo Granada,US$734,"8.0
Scored 8.0",Very Good,"2,728"
Hotel,97.0,Hotel Dauro Premier,US$754,"8.6
Scored 8.6",Excellent,"1,380"
Hotel,97.0,Casual Ilbira Granada,US$846,"8.7
Scored 8.7",Excellent,409
Hotel,97.0,La Corrala del Realejo,"US$1,423","9.4
Scored 9.4",Wonderful,550
Hotel,97.0,Hotel Boutique Puerta de las Granadas,"US$1,080","8.7
Scored 8.7",Excellent,"1,612"
Hotel,97.0,Bubaqia House - Suites Boutique,US$806,"9.8
Scored 9.8",Exceptional,17
Hotel,97.0,Los Angeles Hotel & Spa,US$603,"7.6
Scored 7.6",Good,"2,131"
Hotel,97.0,Vincci Albayzin,"US$1,834","8.5
Scored 8.5",Very Good,"5,360"
Hotel,97.0,Eurostars Gran Via,"US$2,336","8.6
Scored 8.6",Excellent,"2,149"
Hotel,97.0,Alhambra Palace Hotel,"US$2,811","8.7
Scored 8.7",Excellent,"1,489"
Hotel,97.0,Hotel Casa Palacete Tablas,"US$1,151","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Hotel Macià Real De La Alhambra,US$723,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,97.0,Áurea Catedral by Eurostars Hotel Company,"US$1,449","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,97.0,Catalonia Granada,"US$1,064","8.9
Scored 8.9",Excellent,"4,054"
Hotel,97.0,Crisol Guadalupe,US$890,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,97.0,Hotel Los Girasoles,US$694,"7.2
Scored 7.2",Good,74
Apartamentos,91.0,APARTAMENTO GRANADA CENTRO,US$434,"8.2
Scored 8.2",Very Good,57
Apartamentos,91.0,Be Free Granada,US$491,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,91.0,Piso Pajaritos,US$400,-,-,-
Apartamentos,91.0,Chezmoihomes Plaza Nueva Luxury,US$863,"8.5
Scored 8.5",Very Good,76
Apartamentos,91.0,HORNO ABAD GRANADA CENTRO,US$413,"8.7
Scored 8.7",Excellent,12
Apartamentos,91.0,Apartamentos Turísticos Centro,US$657,"8.7
Scored 8.7",Excellent,307
Apartamentos,91.0,Apartamentos Correo Viejo de Granada,"US$1,063","8.5
Scored 8.5",Very Good,805
Apartamentos,91.0,Casa Montalbán Apartamentos Turísticos,US$677,"8.3
Scored 8.3",Very Good,503
Apartamentos,91.0,BiBo Suites Gran Vía,US$902,"9.0
Scored 9.0",Wonderful,"3,300"
Apartamentos,91.0,Casas del Albaicín,US$753,"8.9
Scored 8.9",Excellent,781
Apartamentos,91.0,Apartamento Góngora,US$766,"8.8
Scored 8.8",Excellent,48
Apartamentos,91.0,BiBo Suites Oro del Darro,"US$1,004","9.3
Scored 9.3",Wonderful,"2,509"
Apartamentos,91.0,Palacio Dorobe,US$867,"8.2
Scored 8.2",Very Good,212
Apartamentos,91.0,Luna Centro 5 habitaciones,US$836,"9.3
Scored 9.3",Wonderful,49
Apartamentos,91.0,tuGuest Gracia Apartments,US$539,"7.7
Scored 7.7",Good,256
Apartamentos,91.0,Bib Rambla Luxury Apartments by Apolo Homes,"US$1,816","9.4
Scored 9.4",Wonderful,250
Apartamentos,91.0,SATU GRANADA: Modern Apartment in the Albaicín,US$572,"9.4
Scored 9.4",Wonderful,14
Apartamentos,91.0,tuGuest Alhamar Apartment,US$709,"8.0
Scored 8.0",Very Good,51
Apartamentos,91.0,Apartamentos de Isabella,US$743,"8.5
Scored 8.5",Very Good,863
Apartamentos,91.0,Carmen de Vidal - Un mirador a la Alhambra,"US$1,247","9.4
Scored 9.4",Wonderful,166
Apartamentos,91.0,tuGuest Violeta's Home,US$735,"8.7
Scored 8.7",Excellent,111
Apartamentos,91.0,Grace Apartments - 3 bedroom City Centre,US$912,"9.7
Scored 9.7",Exceptional,190
Apartamentos,91.0,Recogidas Apartment by A3Rentals,US$624,"8.1
Scored 8.1",Very Good,126
Apartamentos,91.0,ARABIAL DELUXE III,US$447,"9.2
Scored 9.2",Wonderful,67
Apartamentos,91.0,Apartamento Lagloria,US$427,"8.9
Scored 8.9",Excellent,40
Hotel,97.0,Hotel Mercader de Sedas,"US$1,032","8.5
Scored 8.5",Very Good,"2,090"
Hotel,97.0,Hotel Casa 1800 Granada,"US$2,525","8.8
Scored 8.8",Excellent,"1,386"
Hotel,97.0,Hotel Monasterio Granada - Adults Only,US$673,"6.9
Scored 6.9",Review score,"3,944"
Hotel,97.0,Porcel Navas,"US$1,424","8.7
Scored 8.7",Excellent,"2,145"
Hotel,97.0,Hotel Casa Palacete Tablas,"US$1,938","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Sercotel Granada Suites,"US$1,508","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,97.0,Porcel Alixares,US$978,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,Abadía Hotel,US$883,"8.5
Scored 8.5",Very Good,"4,220"
Hotel,97.0,Gran Hotel Luna de Granada,"US$1,206","8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Hotel Macià Monasterio de los Basilios,US$896,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,97.0,BiBo Suites San Agustín,US$998,"9.4
Scored 9.4",Wonderful,944
Hotel,97.0,Hotel Los Girasoles,US$821,"7.2
Scored 7.2",Good,74
Hotel,97.0,Las Nieves,US$967,"8.4
Scored 8.4",Very Good,"2,349"
Hotel,97.0,Hotel Saray,"US$1,300","8.4
Scored 8.4",Very Good,"9,655"
Hotel,97.0,Áurea Catedral by Eurostars Hotel Company,"US$2,006","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,97.0,Crisol Guadalupe,"US$1,135","8.5
Scored 8.5",Very Good,"4,696"
Hotel,97.0,Eurostars Puerta Real,"US$1,745","8.9
Scored 8.9",Excellent,"4,056"
Hotel,97.0,Porcel Sabica,"US$1,124","8.3
Scored 8.3",Very Good,"4,415"
Hotel,97.0,Suites Gran Vía 44,"US$1,326","9.0
Scored 9.0",Wonderful,"1,098"
Hotel,97.0,Hotel Boutique Puerta de las Granadas,"US$1,559","8.7
Scored 8.7",Excellent,"1,612"
Hotel,97.0,Casual Ilbira Granada,"US$1,292","8.7
Scored 8.7",Excellent,409
Hotel,97.0,Exe Triunfo Granada,"US$1,175","8.0
Scored 8.0",Very Good,"2,728"
Hotel,97.0,YIT Casablanca,"US$1,240","7.5
Scored 7.5",Good,"3,853"
Hotel,97.0,Alhambra Palace Hotel,"US$2,632","8.7
Scored 8.7",Excellent,"1,489"
Hotel,97.0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,392","8.9
Scored 8.9",Excellent,"2,629"
Hotel,97.0,Hotel Granada Center,"US$2,360","9.1
Scored 9.1",Wonderful,"8,515"
Apartamentos,95.0,APARTAMENTO GRANADA CENTRO,US$434,"8.2
Scored 8.2",Very Good,57
Apartamentos,95.0,tuGuest Violeta's Home,US$781,"8.7
Scored 8.7",Excellent,111
Apartamentos,95.0,Grace Apartments - 3 bedroom City Centre,"US$1,056","9.7
Scored 9.7",Exceptional,190
Apartamentos,95.0,Magdalena Apartament,US$814,"10
Scored 10",Exceptional,2
Apartamentos,95.0,Apartamento Nuevo Centro Granada,US$941,"8.8
Scored 8.8",Excellent,79
Apartamentos,95.0,Apartamento Albaycin Granada,US$733,"8.8
Scored 8.8",Excellent,261
Apartamentos,95.0,Luna Centro 5 habitaciones,US$856,"9.3
Scored 9.3",Wonderful,49
Apartamentos,95.0,Apartamento Góngora,US$834,"8.8
Scored 8.8",Excellent,48
Apartamentos,95.0,Apartamento entero privado,US$840,"9.9
Scored 9.9",Exceptional,8
Apartamentos,95.0,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$787,"9.3
Scored 9.3",Wonderful,32
Apartamentos,95.0,Apartamento Con Parking Gratuito,US$673,"7.1
Scored 7.1",Good,84
Apartamentos,95.0,Plaza Trinidad-Cathedral,"US$1,140","8.6
Scored 8.6",Excellent,18
Apartamentos,95.0,tuGuest Ronda Aparment,US$789,"8.9
Scored 8.9",Excellent,24
Apartamentos,95.0,BiBo Suites Plaza Nueva,"US$1,330","9.2
Scored 9.2",Wonderful,"2,884"
Apartamentos,95.0,tuGuest Manuel de Falla Apartment,US$898,"9.0
Scored 9.0",Wonderful,24
Apartamentos,95.0,Preciosa vivienda con gran terraza muy luminoso,"US$1,036","8.5
Scored 8.5",Very Good,28
Apartamentos,95.0,tuGuest Station 2 apartment,US$773,"8.2
Scored 8.2",Very Good,76
Apartamentos,95.0,tuGuest El Rincón de Felisa,US$830,"9.0
Scored 9.0",Wonderful,22
Apartamentos,95.0,tuGuest Gran Vía Deluxe,"US$1,195",-,-,-
Apartamentos,95.0,Alhambra Apartments,US$549,"7.9
Scored 7.9",Good,21
Apartamentos,95.0,Alojamientos Rurales Las Eras,US$440,"8.7
Scored 8.7",Excellent,55
Apartamentos,95.0,Lightbooking Plaza de Toros Granada,"US$1,263","8.4
Scored 8.4",Very Good,39
Apartamentos,95.0,El Refugio De Noa,US$798,-,-,-
Apartamentos,95.0,APARTAMENTOS LA MARIANA II,"US$1,547",-,-,-
Apartamentos,95.0,Casa Benzambra,US$917,-,-,-
